Dtree-Gaussian, 87.7172653534183
Dtree-LMS, 89.22363847045192
KNN-Gaussian, 95.1332560834299
KNN-LMS, 94.20625724217845
RFC-Gaussian, 96.17612977983777
RFC-LMS, 96.29200463499421
XGBoost-Gaussian,96.29200463499421
XGBoost-LMS,96.40787949015063
